time	V(output)
Step Information: Lval=2n Wval=2µ  (Step: 1/25)
9.040409201416254e-02	4.590642e-02
9.042850607666254e-02	1.703315e-02
9.045117187500000e-02	1.476818e-03
9.045466840332508e-02	4.873153e-04
9.046166145997525e-02	1.142028e-04
9.047564757327559e-02	-5.528275e-08
9.050000000000000e-02	2.850055e-11
9.550000000000000e-02	2.850055e-11
9.550976562500001e-02	2.912619e-11
9.552929687500000e-02	1.713542e-03
9.556835937499999e-02	3.620308e-02
9.564648437499999e-02	4.198280e-01
9.574414062499999e-02	1.488099e+00
9.574566650390624e-02	1.553107e+00
9.574871826171874e-02	1.804852e+00
9.574948120117187e-02	1.901371e+00
9.574971961975097e-02	1.949787e+00
9.574983882904052e-02	1.985590e+00
9.574998486042023e-02	2.064612e+00
9.574999920278789e-02	2.092139e+00
9.574999999986904e-02	2.099913e+00
9.575000012505093e-02	2.705391e+00
9.575000014067593e-02	2.801730e+00
9.575000017192593e-02	2.904011e+00
9.575000017290250e-02	2.903942e+00
9.575001617094937e-02	2.935909e+00
9.575006417094938e-02	2.971210e+00
9.575025617094937e-02	3.040996e+00
9.575051217094938e-02	3.097865e+00
9.575102417094937e-02	3.176801e+00
9.575204817094937e-02	3.284716e+00
9.575409617094938e-02	3.429887e+00
9.575819217094937e-02	3.623918e+00
9.576638417094938e-02	3.875781e+00
9.578276817094937e-02	4.183985e+00
9.581553617094937e-02	4.579227e+00
9.582372817094938e-02	4.647778e+00
9.584011217094937e-02	4.739712e+00
9.587288017094937e-02	4.858065e+00
9.593841617094938e-02	4.969120e+00
9.600000000000000e-02	5.000000e+00
9.600615838290506e-02	5.000004e+00
9.604310868033543e-02	5.000000e+00
9.990509226284856e-02	5.000000e+00
9.997509529661110e-02	5.000000e+00
9.999999999999999e-02	5.000000e+00
Step Information: Lval=4n Wval=1.5µ  (Step: 7/25)
0.000000000000000e+00	5.000000e+00
1.599999995960388e-05	5.000000e+00
3.199999991920777e-05	4.998788e+00
6.399999983841553e-05	4.976572e+00
1.279999996768311e-04	4.758196e+00
2.256562496768311e-04	3.999698e+00
2.378632809268311e-04	3.776481e+00
2.409150387393311e-04	3.666226e+00
2.470185543643311e-04	3.347728e+00
2.485444332705811e-04	3.032486e+00
2.515961910830811e-04	1.868934e+00
2.523591305362061e-04	1.683062e+00
2.538850094424561e-04	1.577263e+00
2.569367672549561e-04	1.422613e+00
2.630402828799561e-04	1.209929e+00
2.752473141299561e-04	9.350354e-01
2.996613766299561e-04	5.639653e-01
3.057648922549561e-04	4.963382e-01
3.179719235049561e-04	3.991628e-01
3.423859860049561e-04	2.604425e-01
3.912141110049561e-04	7.554444e-02
4.034211422549561e-04	4.705554e-02
4.278352047549562e-04	1.775083e-02
4.511718750000000e-04	1.285188e-03
4.533266595099122e-04	5.964370e-04
4.576362285297366e-04	2.129879e-04
4.662553665693854e-04	2.224781e-05
4.834936426486830e-04	-2.300145e-08
5.000000000000000e-04	5.700037e-11
5.500892073270616e-03	5.711197e-11
5.513381099059233e-03	5.872415e-11
5.527654271389081e-03	5.418650e-04
5.556200616048778e-03	1.468492e-02
5.613293305368171e-03	1.655249e-01
5.710949555368171e-03	7.292849e-01
5.723156586618171e-03	9.386029e-01
5.747570649118171e-03	1.694217e+00
5.748333588571296e-03	1.760863e+00
5.749859467477547e-03	1.998223e+00
5.749919072122322e-03	2.018355e+00
5.749995813102470e-03	2.081367e+00
5.750000000053699e-03	2.099960e+00
5.750000125053699e-03	2.681723e+00
5.750000140678699e-03	2.786335e+00
5.750000171928699e-03	2.905184e+00
5.750000172905262e-03	2.904118e+00
5.750016172661122e-03	2.935911e+00
5.750064172661122e-03	2.971211e+00
5.750256172661122e-03	3.040996e+00
5.750512172661122e-03	3.097865e+00
5.751024172661122e-03	3.176801e+00
5.752048172661122e-03	3.284716e+00
5.754096172661122e-03	3.429887e+00
5.758192172661122e-03	3.623918e+00
5.766384172661122e-03	3.875781e+00
5.782768172661122e-03	4.183985e+00
5.815536172661122e-03	4.579227e+00
5.823728172661122e-03	4.647778e+00
5.840112172661122e-03	4.739712e+00
5.872880172661122e-03	4.858065e+00
5.938416172661122e-03	4.969120e+00
6.000000000000000e-03	5.000000e+00
6.006158382733888e-03	5.000004e+00
6.043108679137215e-03	5.000000e+00
1.000000000000000e-02	5.000000e+00
1.001743306952076e-02	5.000000e+00
1.003735657754449e-02	4.996987e+00
1.007720359359194e-02	4.951880e+00
1.015689762568684e-02	4.750629e+00
1.016910465693684e-02	4.689841e+00
1.019351871943684e-02	4.427181e+00
1.024234684443684e-02	3.605771e+00
1.024387272334309e-02	3.550272e+00
1.024692448115559e-02	3.146376e+00
1.025302799678059e-02	1.761717e+00
1.025455387568684e-02	1.534744e+00
1.025760563349934e-02	1.390725e+00
1.026370914912434e-02	1.187746e+00
1.027591618037434e-02	9.210271e-01
1.030033024287434e-02	5.567133e-01
1.030643375849934e-02	4.900383e-01
1.031864078974934e-02	3.940001e-01
1.034305485224934e-02	2.568320e-01
1.039188297724934e-02	7.402624e-02
1.040409000849934e-02	4.590983e-02
1.042850407099934e-02	1.703528e-02
1.045117187500000e-02	1.476266e-03
1.045466439199868e-02	4.875750e-04
1.046164942599603e-02	1.143761e-04
1.047561949399074e-02	-5.525892e-08
1.050000000000000e-02	5.700110e-11
1.550000000000000e-02	5.700111e-11
1.550976562500000e-02	5.825238e-11
1.552929687500000e-02	1.713542e-03
1.556835937500000e-02	3.620308e-02
1.564648437500000e-02	4.198280e-01
1.574414062500000e-02	1.488099e+00
1.574566650390625e-02	1.553107e+00
1.574871826171875e-02	1.804852e+00
1.574948120117187e-02	1.901371e+00
1.574971961975098e-02	1.949787e+00
1.574983882904053e-02	1.985590e+00
1.574998486042022e-02	2.064612e+00
1.574999920278787e-02	2.092139e+00
1.574999999986903e-02	2.099914e+00
1.575000012505093e-02	2.681723e+00
1.575000014067593e-02	2.786335e+00
1.575000017192593e-02	2.905184e+00
1.575000017290249e-02	2.904118e+00
1.575001617265835e-02	2.935911e+00
1.575006417265835e-02	2.971211e+00
1.575025617265835e-02	3.040996e+00
1.575051217265835e-02	3.097866e+00
1.575102417265835e-02	3.176801e+00
1.575204817265835e-02	3.284716e+00
1.575409617265835e-02	3.429887e+00
1.575819217265835e-02	3.623918e+00
1.576638417265835e-02	3.875781e+00
1.578276817265835e-02	4.183985e+00
1.581553617265835e-02	4.579227e+00
1.582372817265835e-02	4.647778e+00
1.584011217265835e-02	4.739712e+00
1.587288017265835e-02	4.858065e+00
1.593841617265835e-02	4.969120e+00
1.600000000000000e-02	5.000000e+00
1.600615838273416e-02	5.000004e+00
1.604310867913915e-02	5.000000e+00
2.000000000000000e-02	5.000000e+00
2.001743306988711e-02	5.000000e+00
2.003735657832952e-02	4.996987e+00
2.007720359521434e-02	4.951880e+00
2.015689762898398e-02	4.750629e+00
2.016910466023398e-02	4.689841e+00
2.019351872273397e-02	4.427181e+00
2.024234684773397e-02	3.605770e+00
2.024387272664022e-02	3.550272e+00
2.024692448445272e-02	3.146376e+00
2.025302800007773e-02	1.761717e+00
2.025455387898397e-02	1.534743e+00
2.025760563679647e-02	1.390725e+00
2.026370915242148e-02	1.187745e+00
2.027591618367148e-02	9.210270e-01
2.030033024617147e-02	5.567133e-01
2.030643376179648e-02	4.900382e-01
2.031864079304647e-02	3.940001e-01
2.034305485554647e-02	2.568319e-01
2.039188298054647e-02	7.402623e-02
2.040409001179647e-02	4.590983e-02
2.042850407429647e-02	1.703527e-02
2.045117187500000e-02	1.476267e-03
2.045466439859294e-02	4.875746e-04
2.046164944577883e-02	1.143758e-04
2.047561954015061e-02	-5.525891e-08
2.050000000000000e-02	5.700110e-11
2.550000000000000e-02	5.700111e-11
2.550976562500000e-02	5.825238e-11
2.552929687500000e-02	1.713542e-03
2.556835937500000e-02	3.620308e-02
2.564648437500000e-02	4.198280e-01
2.574414062500000e-02	1.488099e+00
2.574566650390625e-02	1.553107e+00
2.574871826171875e-02	1.804852e+00
2.574948120117188e-02	1.901371e+00
2.574971961975098e-02	1.949787e+00
2.574983882904053e-02	1.985590e+00
2.574998486042022e-02	2.064612e+00
2.574999920278787e-02	2.092139e+00
2.574999999986903e-02	2.099914e+00
2.575000012505093e-02	2.681723e+00
2.575000014067593e-02	2.786335e+00
2.575000017192593e-02	2.905184e+00
2.575000017290249e-02	2.904118e+00
2.575001617265835e-02	2.935911e+00
2.575006417265835e-02	2.971211e+00
2.575025617265835e-02	3.040996e+00
2.575051217265835e-02	3.097866e+00
2.575102417265835e-02	3.176801e+00
2.575204817265835e-02	3.284716e+00
2.575409617265835e-02	3.429887e+00
2.575819217265835e-02	3.623918e+00
2.576638417265835e-02	3.875781e+00
2.578276817265835e-02	4.183985e+00
2.581553617265835e-02	4.579227e+00
2.582372817265835e-02	4.647778e+00
2.584011217265835e-02	4.739712e+00
2.587288017265835e-02	4.858065e+00
2.593841617265836e-02	4.969120e+00
2.600000000000000e-02	5.000000e+00
2.600615838273417e-02	5.000004e+00
2.604310867913915e-02	5.000000e+00
3.000000000000000e-02	5.000000e+00
3.001743306988741e-02	5.000000e+00
3.003735657833016e-02	4.996987e+00
3.007720359521567e-02	4.951880e+00
3.015689762898669e-02	4.750629e+00
3.016910466023669e-02	4.689841e+00
3.019351872273669e-02	4.427181e+00
3.024234684773669e-02	3.605770e+00
3.024387272664293e-02	3.550272e+00
3.024692448445544e-02	3.146376e+00
3.025302800008044e-02	1.761717e+00
3.025455387898669e-02	1.534743e+00
3.025760563679919e-02	1.390725e+00
3.026370915242419e-02	1.187745e+00
3.027591618367419e-02	9.210270e-01
3.030033024617419e-02	5.567133e-01
3.030643376179919e-02	4.900382e-01
3.031864079304919e-02	3.940001e-01
3.034305485554918e-02	2.568319e-01
3.039188298054919e-02	7.402623e-02
3.040409001179918e-02	4.590983e-02
3.042850407429918e-02	1.703527e-02
3.045117187500000e-02	1.476267e-03
3.045466439859837e-02	4.875746e-04
3.046164944579511e-02	1.143758e-04
3.047561954018859e-02	-5.525891e-08
3.050000000000000e-02	5.700110e-11
3.550000000000000e-02	5.700111e-11
3.550976562499999e-02	5.825238e-11
3.552929687500000e-02	1.713542e-03
3.556835937500000e-02	3.620308e-02
3.564648437500000e-02	4.198280e-01
3.574414062500000e-02	1.488099e+00
3.574566650390625e-02	1.553107e+00
3.574871826171874e-02	1.804852e+00
3.574948120117187e-02	1.901371e+00
3.574971961975097e-02	1.949787e+00
3.574983882904052e-02	1.985590e+00
3.574998486042023e-02	2.064612e+00
3.574999920278787e-02	2.092139e+00
3.574999999986903e-02	2.099914e+00
3.575000012505093e-02	2.681723e+00
3.575000014067593e-02	2.786335e+00
3.575000017192594e-02	2.905184e+00
3.575000017290249e-02	2.904118e+00
3.575001617265836e-02	2.935911e+00
3.575006417265835e-02	2.971211e+00
3.575025617265835e-02	3.040996e+00
3.575051217265835e-02	3.097865e+00
3.575102417265835e-02	3.176801e+00
3.575204817265835e-02	3.284716e+00
3.575409617265835e-02	3.429887e+00
3.575819217265835e-02	3.623918e+00
3.576638417265835e-02	3.875781e+00
3.578276817265835e-02	4.183985e+00
3.581553617265835e-02	4.579227e+00
3.582372817265835e-02	4.647778e+00
3.584011217265835e-02	4.739712e+00
3.587288017265836e-02	4.858065e+00
3.593841617265835e-02	4.969120e+00
3.600000000000000e-02	5.000000e+00
3.600615838273416e-02	5.000004e+00
3.604310867913915e-02	5.000000e+00
4.000000000000000e-02	5.000000e+00
4.001743306988650e-02	5.000000e+00
4.003735657832823e-02	4.996987e+00
4.007720359521167e-02	4.951880e+00
4.015689762897855e-02	4.750629e+00
4.016910466022856e-02	4.689841e+00
4.019351872272856e-02	4.427181e+00
4.024234684772855e-02	3.605770e+00
4.024387272663480e-02	3.550272e+00
4.024692448444730e-02	3.146376e+00
4.025302800007230e-02	1.761717e+00
4.025455387897855e-02	1.534743e+00
4.025760563679105e-02	1.390725e+00
4.026370915241605e-02	1.187745e+00
4.027591618366605e-02	9.210270e-01
4.030033024616605e-02	5.567133e-01
4.030643376179105e-02	4.900383e-01
4.031864079304105e-02	3.940001e-01
4.034305485554105e-02	2.568319e-01
4.039188298054105e-02	7.402624e-02
4.040409001179105e-02	4.590983e-02
4.042850407429105e-02	1.703527e-02
4.045117187500000e-02	1.476267e-03
4.045466439858209e-02	4.875746e-04
4.046164944574627e-02	1.143758e-04
4.047561954007462e-02	-5.525891e-08
4.050000000000000e-02	5.700110e-11
4.550000000000000e-02	5.700111e-11
4.550976562500000e-02	5.825238e-11
4.552929687500000e-02	1.713542e-03
4.556835937500000e-02	3.620308e-02
4.564648437500000e-02	4.198280e-01
4.574414062500000e-02	1.488099e+00
4.574566650390625e-02	1.553107e+00
4.574871826171874e-02	1.804852e+00
4.574948120117187e-02	1.901371e+00
4.574971961975097e-02	1.949787e+00
4.574983882904052e-02	1.985590e+00
4.574998486042023e-02	2.064612e+00
4.574999920278788e-02	2.092139e+00
4.574999999986903e-02	2.099914e+00
4.575000012505093e-02	2.681723e+00
4.575000014067594e-02	2.786335e+00
4.575000017192594e-02	2.905184e+00
4.575000017290250e-02	2.904118e+00
4.575001617265836e-02	2.935911e+00
4.575006417265835e-02	2.971211e+00
4.575025617265836e-02	3.040996e+00
4.575051217265835e-02	3.097865e+00
4.575102417265835e-02	3.176801e+00
4.575204817265836e-02	3.284716e+00
4.575409617265835e-02	3.429887e+00
4.575819217265836e-02	3.623918e+00
4.576638417265835e-02	3.875781e+00
4.578276817265835e-02	4.183985e+00
4.581553617265836e-02	4.579227e+00
4.582372817265835e-02	4.647778e+00
4.584011217265836e-02	4.739712e+00
4.587288017265836e-02	4.858065e+00
4.593841617265836e-02	4.969120e+00
4.600000000000000e-02	5.000000e+00
4.600615838273416e-02	5.000004e+00
4.604310867913915e-02	5.000000e+00
4.775253199101249e-02	5.000000e+00
5.000000000000000e-02	5.000000e+00
5.001743306988651e-02	5.000000e+00
5.003735657832823e-02	4.996987e+00
5.007720359521167e-02	4.951880e+00
5.015689762897856e-02	4.750629e+00
5.016910466022856e-02	4.689841e+00
5.019351872272856e-02	4.427181e+00
5.024234684772855e-02	3.605770e+00
5.024387272663480e-02	3.550272e+00
5.024692448444730e-02	3.146376e+00
5.025302800007230e-02	1.761717e+00
5.025455387897855e-02	1.534743e+00
5.025760563679105e-02	1.390725e+00
5.026370915241605e-02	1.187745e+00
5.027591618366605e-02	9.210270e-01
5.030033024616605e-02	5.567133e-01
5.030643376179105e-02	4.900383e-01
5.031864079304105e-02	3.940001e-01
5.034305485554105e-02	2.568319e-01
5.039188298054105e-02	7.402624e-02
5.040409001179105e-02	4.590983e-02
5.042850407429105e-02	1.703527e-02
5.045117187500001e-02	1.476267e-03
5.045466439858209e-02	4.875746e-04
5.046164944574627e-02	1.143758e-04
5.047561954007462e-02	-5.525891e-08
5.050000000000000e-02	5.700110e-11
5.550000000000000e-02	5.700111e-11
5.550976562500000e-02	5.825238e-11
5.552929687500000e-02	1.713542e-03
5.556835937500000e-02	3.620308e-02
5.564648437500000e-02	4.198280e-01
5.574414062500000e-02	1.488099e+00
5.574566650390625e-02	1.553107e+00
5.574871826171875e-02	1.804852e+00
5.574948120117187e-02	1.901371e+00
5.574971961975098e-02	1.949787e+00
5.574983882904053e-02	1.985590e+00
5.574998486042023e-02	2.064612e+00
5.574999920278788e-02	2.092139e+00
5.574999999986904e-02	2.099914e+00
5.575000012505094e-02	2.681723e+00
5.575000014067594e-02	2.786335e+00
5.575000017192594e-02	2.905184e+00
5.575000017290250e-02	2.904118e+00
5.575001617265836e-02	2.935911e+00
5.575006417265835e-02	2.971211e+00
5.575025617265836e-02	3.040996e+00
5.575051217265835e-02	3.097865e+00
5.575102417265836e-02	3.176801e+00
5.575204817265836e-02	3.284716e+00
5.575409617265836e-02	3.429887e+00
5.575819217265836e-02	3.623918e+00
5.576638417265836e-02	3.875781e+00
5.578276817265836e-02	4.183985e+00
5.581553617265836e-02	4.579227e+00
5.582372817265836e-02	4.647778e+00
5.584011217265836e-02	4.739712e+00
5.587288017265836e-02	4.858065e+00
5.593841617265836e-02	4.969120e+00
5.600000000000000e-02	5.000000e+00
5.600615838273416e-02	5.000004e+00
5.604310867913915e-02	5.000000e+00
6.000000000000000e-02	5.000000e+00
6.001743306988651e-02	5.000000e+00
6.003735657832823e-02	4.996987e+00
6.007720359521167e-02	4.951880e+00
6.015689762897856e-02	4.750629e+00
6.016910466022856e-02	4.689841e+00
6.019351872272856e-02	4.427181e+00
6.024234684772856e-02	3.605770e+00
6.024387272663480e-02	3.550272e+00
6.024692448444730e-02	3.146376e+00
6.025302800007230e-02	1.761717e+00
6.025455387897855e-02	1.534743e+00
6.025760563679105e-02	1.390725e+00
6.026370915241605e-02	1.187745e+00
6.027591618366605e-02	9.210270e-01
6.030033024616605e-02	5.567133e-01
6.030643376179105e-02	4.900383e-01
6.031864079304106e-02	3.940001e-01
6.034305485554105e-02	2.568319e-01
6.039188298054105e-02	7.402624e-02
6.040409001179105e-02	4.590983e-02
6.042850407429105e-02	1.703527e-02
6.045117187500000e-02	1.476267e-03
6.045466439858210e-02	4.875746e-04
6.046164944574631e-02	1.143758e-04
6.047561954007472e-02	-5.525891e-08
6.050000000000000e-02	5.700110e-11
6.550000000000000e-02	5.700111e-11
6.550976562500001e-02	5.825238e-11
6.552929687500000e-02	1.713542e-03
6.556835937500000e-02	3.620308e-02
6.564648437499999e-02	4.198280e-01
6.574414062499999e-02	1.488099e+00
6.574566650390624e-02	1.553107e+00
6.574871826171874e-02	1.804852e+00
6.574948120117187e-02	1.901371e+00
6.574971961975097e-02	1.949787e+00
6.574983882904052e-02	1.985590e+00
6.574998486042023e-02	2.064612e+00
6.574999920278789e-02	2.092139e+00
6.574999999986904e-02	2.099914e+00
6.575000012505093e-02	2.681723e+00
6.575000014067593e-02	2.786335e+00
6.575000017192593e-02	2.905184e+00
6.575000017290250e-02	2.904118e+00
6.575001617265835e-02	2.935911e+00
6.575006417265836e-02	2.971211e+00
6.575025617265835e-02	3.040996e+00
6.575051217265836e-02	3.097866e+00
6.575102417265835e-02	3.176801e+00
6.575204817265835e-02	3.284716e+00
6.575409617265836e-02	3.429887e+00
6.575819217265835e-02	3.623918e+00
6.576638417265836e-02	3.875781e+00
6.578276817265835e-02	4.183985e+00
6.581553617265835e-02	4.579227e+00
6.582372817265836e-02	4.647778e+00
6.584011217265835e-02	4.739712e+00
6.587288017265835e-02	4.858065e+00
6.593841617265836e-02	4.969120e+00
6.600000000000000e-02	5.000000e+00
6.600615838273417e-02	5.000004e+00
6.604310867913915e-02	5.000000e+00
6.999999999999999e-02	5.000000e+00
7.001743306986240e-02	5.000000e+00
7.003735657827657e-02	4.996987e+00
7.007720359510493e-02	4.951880e+00
7.015689762876164e-02	4.750629e+00
7.016910466001164e-02	4.689841e+00
7.019351872251164e-02	4.427181e+00
7.024234684751164e-02	3.605771e+00
7.024387272641790e-02	3.550272e+00
7.024692448423039e-02	3.146376e+00
7.025302799985539e-02	1.761717e+00
7.025455387876164e-02	1.534743e+00
7.025760563657414e-02	1.390725e+00
7.026370915219914e-02	1.187745e+00
7.027591618344914e-02	9.210270e-01
7.030033024594914e-02	5.567133e-01
7.030643376157414e-02	4.900383e-01
7.031864079282414e-02	3.940001e-01
7.034305485532415e-02	2.568319e-01
7.039188298032414e-02	7.402624e-02
7.040409001157415e-02	4.590983e-02
7.042850407407415e-02	1.703527e-02
7.045117187500001e-02	1.476267e-03
7.045466439814829e-02	4.875746e-04
7.046164944444486e-02	1.143758e-04
7.047561953703799e-02	-5.525891e-08
7.049999999999999e-02	5.700110e-11
7.550000000000001e-02	5.700111e-11
7.550976562500002e-02	5.825238e-11
7.552929687500001e-02	1.713542e-03
7.556835937500000e-02	3.620308e-02
7.564648437500000e-02	4.198280e-01
7.574414062500000e-02	1.488099e+00
7.574566650390625e-02	1.553107e+00
7.574871826171875e-02	1.804852e+00
7.574948120117188e-02	1.901371e+00
7.574971961975098e-02	1.949787e+00
7.574983882904053e-02	1.985590e+00
7.574998486042024e-02	2.064612e+00
7.574999920278790e-02	2.092139e+00
7.574999999986905e-02	2.099914e+00
7.575000012505094e-02	2.681723e+00
7.575000014067594e-02	2.786335e+00
7.575000017192594e-02	2.905184e+00
7.575000017290251e-02	2.904118e+00
7.575001617265836e-02	2.935911e+00
7.575006417265837e-02	2.971211e+00
7.575025617265836e-02	3.040996e+00
7.575051217265837e-02	3.097866e+00
7.575102417265836e-02	3.176801e+00
7.575204817265836e-02	3.284716e+00
7.575409617265837e-02	3.429887e+00
7.575819217265836e-02	3.623918e+00
7.576638417265837e-02	3.875781e+00
7.578276817265836e-02	4.183985e+00
7.581553617265836e-02	4.579227e+00
7.582372817265837e-02	4.647778e+00
7.584011217265836e-02	4.739712e+00
7.587288017265836e-02	4.858065e+00
7.593841617265837e-02	4.969120e+00
7.600000000000001e-02	5.000000e+00
7.600615838273418e-02	5.000004e+00
7.604310867913916e-02	5.000000e+00
8.000000000000000e-02	5.000000e+00
8.001743306986361e-02	5.000000e+00
8.003735657827916e-02	4.996987e+00
8.007720359511027e-02	4.951880e+00
8.015689762877248e-02	4.750629e+00
8.016910466002249e-02	4.689841e+00
8.019351872252249e-02	4.427181e+00
8.024234684752249e-02	3.605771e+00
8.024387272642874e-02	3.550272e+00
8.024692448424124e-02	3.146376e+00
8.025302799986624e-02	1.761717e+00
8.025455387877249e-02	1.534743e+00
8.025760563658499e-02	1.390725e+00
8.026370915220998e-02	1.187745e+00
8.027591618345999e-02	9.210270e-01
8.030033024595999e-02	5.567133e-01
8.030643376158499e-02	4.900383e-01
8.031864079283499e-02	3.940001e-01
8.034305485533499e-02	2.568319e-01
8.039188298033499e-02	7.402624e-02
8.040409001158499e-02	4.590983e-02
8.042850407408500e-02	1.703527e-02
8.045117187500000e-02	1.476267e-03
8.045466439816999e-02	4.875746e-04
8.046164944450997e-02	1.143758e-04
8.047561953718992e-02	-5.525891e-08
8.050000000000000e-02	5.700110e-11
8.550000000000001e-02	5.700111e-11
8.550976562500001e-02	5.825238e-11
8.552929687500001e-02	1.713542e-03
8.556835937500000e-02	3.620308e-02
8.564648437500000e-02	4.198280e-01
8.574414062499999e-02	1.488099e+00
8.574566650390625e-02	1.553107e+00
8.574871826171875e-02	1.804852e+00
8.574948120117187e-02	1.901371e+00
8.574971961975097e-02	1.949787e+00
8.574983882904053e-02	1.985590e+00
8.574998486042024e-02	2.064612e+00
8.574999920278789e-02	2.092139e+00
8.574999999986904e-02	2.099914e+00
8.575000012505093e-02	2.681723e+00
8.575000014067594e-02	2.786335e+00
8.575000017192594e-02	2.905184e+00
8.575000017290250e-02	2.904118e+00
8.575001617265836e-02	2.935911e+00
8.575006417265836e-02	2.971211e+00
8.575025617265836e-02	3.040996e+00
8.575051217265836e-02	3.097866e+00
8.575102417265835e-02	3.176801e+00
8.575204817265836e-02	3.284716e+00
8.575409617265836e-02	3.429887e+00
8.575819217265836e-02	3.623918e+00
8.576638417265836e-02	3.875781e+00
8.578276817265836e-02	4.183985e+00
8.581553617265836e-02	4.579227e+00
8.582372817265836e-02	4.647778e+00
8.584011217265836e-02	4.739712e+00
8.587288017265836e-02	4.858065e+00
8.593841617265836e-02	4.969120e+00
8.600000000000001e-02	5.000000e+00
8.600615838273418e-02	5.000004e+00
8.604310867913915e-02	5.000000e+00
9.000000000000000e-02	5.000000e+00
9.001743306986361e-02	5.000000e+00
9.003735657827916e-02	4.996987e+00
9.007720359511026e-02	4.951880e+00
9.015689762877248e-02	4.750629e+00
9.016910466002248e-02	4.689841e+00
9.019351872252249e-02	4.427181e+00
9.024234684752248e-02	3.605771e+00
9.024387272642874e-02	3.550272e+00
9.024692448424124e-02	3.146376e+00
9.025302799986623e-02	1.761717e+00
9.025455387877249e-02	1.534743e+00
9.025760563658498e-02	1.390725e+00
9.026370915220998e-02	1.187745e+00
9.027591618345998e-02	9.210270e-01
9.030033024595999e-02	5.567133e-01
9.030643376158498e-02	4.900383e-01
9.031864079283498e-02	3.940001e-01
9.034305485533499e-02	2.568319e-01
9.039188298033499e-02	7.402624e-02
9.040409001158499e-02	4.590983e-02
9.042850407408499e-02	1.703527e-02
9.045117187500000e-02	1.476267e-03
9.045466439816999e-02	4.875746e-04
9.046164944450996e-02	1.143758e-04
9.047561953718991e-02	-5.525891e-08
9.050000000000000e-02	5.700110e-11
9.550000000000000e-02	5.700111e-11
9.550976562500001e-02	5.825238e-11
9.552929687500000e-02	1.713542e-03
9.556835937499999e-02	3.620308e-02
9.564648437499999e-02	4.198280e-01
9.574414062499999e-02	1.488099e+00
9.574566650390624e-02	1.553107e+00
9.574871826171874e-02	1.804852e+00
9.574948120117187e-02	1.901371e+00
9.574971961975097e-02	1.949787e+00
9.574983882904052e-02	1.985590e+00
9.574998486042023e-02	2.064612e+00
9.574999920278789e-02	2.092139e+00
9.574999999986904e-02	2.099914e+00
9.575000012505093e-02	2.681723e+00
9.575000014067593e-02	2.786335e+00
9.575000017192593e-02	2.905184e+00
9.575000017290250e-02	2.904118e+00
9.575001617265835e-02	2.935911e+00
9.575006417265836e-02	2.971211e+00
9.575025617265835e-02	3.040996e+00
9.575051217265836e-02	3.097866e+00
9.575102417265835e-02	3.176801e+00
9.575204817265835e-02	3.284716e+00
9.575409617265836e-02	3.429887e+00
9.575819217265835e-02	3.623918e+00
9.576638417265836e-02	3.875781e+00
9.578276817265835e-02	4.183985e+00
9.581553617265835e-02	4.579227e+00
9.582372817265836e-02	4.647778e+00
9.584011217265835e-02	4.739712e+00
9.587288017265835e-02	4.858065e+00
9.593841617265836e-02	4.969120e+00
9.600000000000000e-02	5.000000e+00
9.600615838273417e-02	5.000004e+00
9.604310867913915e-02	5.000000e+00
9.716659449101241e-02	5.000000e+00
9.997509561448055e-02	5.000000e+00
9.999999999999999e-02	5.000000e+00
Step Information: Lval=6n Wval=1.5µ  (Step: 8/25)
0.000000000000000e+00	5.000000e+00
1.599999995960388e-05	5.000000e+00
3.199999991920777e-05	4.998788e+00
6.399999983841553e-05	4.976572e+00
1.279999996768311e-04	4.758196e+00
2.256562496768311e-04	3.999698e+00
2.378632809268311e-04	3.776481e+00
2.409150387393311e-04	3.666226e+00
2.470185543643311e-04	3.347728e+00
2.485444332705811e-04	3.032486e+00
2.515961910830811e-04	1.868934e+00
2.523591305362061e-04	1.683062e+00
2.538850094424561e-04	1.577263e+00
2.569367672549561e-04	1.422613e+00
2.630402828799561e-04	1.209929e+00
2.752473141299561e-04	9.350354e-01
2.996613766299561e-04	5.639653e-01
3.057648922549561e-04	4.963382e-01
3.179719235049561e-04	3.991628e-01
3.423859860049561e-04	2.604425e-01
3.912141110049561e-04	7.554444e-02
4.034211422549561e-04	4.705554e-02
4.278352047549562e-04	1.775083e-02
4.511718750000000e-04	1.285188e-03
4.533266595099122e-04	5.964370e-04
4.576362285297366e-04	2.129880e-04
4.662553665693854e-04	2.224784e-05
4.834936426486830e-04	-2.297187e-08
5.000000000000000e-04	8.550092e-11
5.500892073270616e-03	8.566795e-11
5.513381099059233e-03	8.808623e-11
5.527654271389081e-03	5.418650e-04
5.556200616048778e-03	1.468492e-02
5.613293305368171e-03	1.655249e-01
5.710949555368171e-03	7.292849e-01
5.723156586618171e-03	9.386029e-01
5.747570649118171e-03	1.694217e+00
5.748333588571296e-03	1.760863e+00
5.749859467477547e-03	1.998223e+00
5.749919072122322e-03	2.018355e+00
5.749995813102470e-03	2.081367e+00
5.750000000053699e-03	2.099960e+00
5.750000125053699e-03	2.712986e+00
5.750000127006824e-03	2.781687e+00
5.750000130913075e-03	2.905275e+00
5.750000131889637e-03	2.903699e+00
5.750016131645497e-03	2.935865e+00
5.750064131645497e-03	2.971188e+00
5.750256131645497e-03	3.040985e+00
5.750512131645497e-03	3.097858e+00
