time	V(output)
Step Information: Lval=60n Wval=10µ  (Step: 1/25)
6.586119862525558e-02	4.894462e+00
6.592050455869222e-02	4.975747e+00
6.600000000000000e-02	5.000000e+00
6.600794954413078e-02	5.000001e+00
6.605564680891544e-02	5.000000e+00
6.999999999999999e-02	5.000000e+00
7.002929687499999e-02	5.000000e+00
7.006835937499999e-02	4.982481e+00
7.014648437499998e-02	4.679086e+00
7.024414062499998e-02	3.764323e+00
7.024566650390623e-02	3.705050e+00
7.024871826171873e-02	3.472604e+00
